bedrooms,bathrooms,living_area,zipcode,city,state,latitude,longitude,property_type,year_built,has_garage,has_pool,has_fireplace,rent
2.0,2.0,1011.0,60611,Chicago,IL,,,apartment,,0,0,0,4395.0
2.0,2.0,1193.0,60611,Chicago,IL,,,apartment,,0,0,0,4735.0
1.0,1.0,800.0,60611,Chicago,IL,,,single_family,,0,0,0,2395.0
1.0,1.0,670.0,60611,Chicago,IL,,,apartment,,0,0,0,2375.0
1.0,1.0,921.0,60611,Chicago,IL,,,condos,,0,0,0,3000.0
1.0,1.0,,60611,Chicago,IL,,,condos,,0,0,0,2200.0
0.0,1.0,500.0,60611,Chicago,IL,,,single_family,,0,0,0,1650.0
2.0,2.0,1200.0,60611,Chicago,IL,,,condos,,0,0,0,3200.0
0.0,1.0,,60611,Chicago,IL,,,apartment,,0,0,0,1765.0
1.0,1.0,,60611,Chicago,IL,,,apartment,,0,0,0,2300.0
1.0,1.0,,60611,Chicago,IL,,,apartment,,0,0,0,2345.0
0.0,1.0,,60611,Chicago,IL,,,apartment,,0,0,0,1780.0
0.0,1.0,,60611,Chicago,IL,,,condos,,0,0,0,2100.0
1.0,1.0,,60611,Chicago,IL,,,condos,,0,0,0,2200.0
0.0,1.0,,60611,Chicago,IL,,,condos,,0,0,0,1950.0
3.0,2.0,1436.0,60611,Chicago,IL,,,condos,,0,0,0,4700.0
1.0,1.0,545.0,60611,Chicago,IL,,,condos,,0,0,0,2250.0
2.0,2.0,1361.0,60611,Chicago,IL,,,condos,,0,0,0,4300.0
1.0,1.0,820.0,60611,Chicago,IL,,,apartment,,0,0,0,2889.0
0.0,1.0,700.0,60611,Chicago,IL,,,apartment,,0,0,0,2633.0
0.0,1.0,540.0,60611,Chicago,IL,,,apartment,,0,0,0,2182.0
1.0,1.0,850.0,60611,Chicago,IL,,,condos,,0,0,0,2500.0
0.0,1.0,,60611,Chicago,IL,,,apartment,,0,0,0,2165.0
2.0,2.0,1233.0,60611,Chicago,IL,,,apartment,,0,0,0,4395.0
2.0,2.0,,60611,Chicago,IL,,,apartment,,0,0,0,5429.0
2.0,2.0,,60611,Chicago,IL,,,apartment,,0,0,0,5166.0
1.0,1.0,,60611,Chicago,IL,,,apartment,,0,0,0,3233.0
1.0,1.0,,60611,Chicago,IL,,,apartment,,0,0,0,3093.0
1.0,2.0,1025.0,60611,Chicago,IL,,,condos,,0,0,0,3500.0
1.0,1.0,695.0,60611,Chicago,IL,,,apartment,,0,0,0,2466.0
1.0,1.0,824.0,60611,Chicago,IL,,,apartment,,0,0,0,2570.0
1.0,1.0,683.0,60611,Chicago,IL,,,condos,,0,0,0,1900.0
1.0,1.0,850.0,60611,Chicago,IL,,,condos,,0,0,0,2300.0
0.0,1.0,606.0,60611,Chicago,IL,,,apartment,,0,0,0,2380.0
1.0,1.0,,60611,Chicago,IL,,,apartment,,0,0,0,3025.0
1.0,1.0,,60611,Chicago,IL,,,condos,,0,0,0,2466.0
1.0,1.0,,60611,Chicago,IL,,,condos,,0,0,0,1999.0
1.0,2.0,,60611,Chicago,IL,,,apartment,,0,0,0,3600.0
2.0,2.0,1445.0,60611,Chicago,IL,,,condos,,0,0,0,4500.0
2.0,1.0,1150.0,60611,Chicago,IL,,,condos,,0,0,0,3250.0
1.0,1.0,800.0,60611,Chicago,IL,,,single_family,,0,0,0,2650.0
2.0,2.0,,60611,Chicago,IL,,,apartment,,0,0,0,4976.0
1.0,1.0,645.0,60611,Chicago,IL,,,apartment,,0,0,0,2095.0
0.0,1.0,,60611,Chicago,IL,,,condos,,0,0,0,2300.0
1.0,1.0,650.0,60611,Chicago,IL,,,condos,,0,0,0,2260.0
2.0,2.0,1128.0,60611,Chicago,IL,,,condos,,0,0,0,3400.0
2.0,2.0,,60611,Chicago,IL,,,condos,,0,0,0,3500.0
2.0,3.0,1691.0,60611,Chicago,IL,,,condos,,0,0,0,4500.0
0.0,1.0,507.0,60611,Chicago,IL,,,apartment,,0,0,0,2250.0
2.0,2.0,1399.0,60611,Chicago,IL,,,apartment,,0,0,0,5010.0
1.0,1.0,,60611,Chicago,IL,,,apartment,,0,0,0,2085.0
1.0,1.0,,60611,Chicago,IL,,,condos,,0,0,0,1996.0
1.0,1.0,,60611,Chicago,IL,,,apartment,,0,0,0,2115.0
1.0,1.0,,60611,Chicago,IL,,,apartment,,0,0,0,2615.0
1.0,1.0,,60611,Chicago,IL,,,apartment,,0,0,0,2245.0
1.0,1.0,,60611,Chicago,IL,,,apartment,,0,0,0,2350.0
0.0,1.0,705.0,60611,Chicago,IL,,,condos,,0,0,0,2200.0
2.0,3.0,2754.0,60611,Chicago,IL,,,condos,,0,0,0,8150.0
1.0,2.0,1116.0,60611,Chicago,IL,,,condos,,0,0,0,3200.0
2.0,2.0,1130.0,60611,Chicago,IL,,,condos,,0,0,0,3450.0
1.0,1.0,995.0,60611,Chicago,IL,,,condos,,0,0,0,2450.0
1.0,1.0,1055.0,60611,Chicago,IL,,,condos,,0,0,0,3000.0
0.0,1.0,620.0,60611,Chicago,IL,,,apartment,,0,0,0,2380.0
1.0,1.0,781.0,60611,Chicago,IL,,,apartment,,0,0,0,2895.0
3.0,3.0,2150.0,60611,Chicago,IL,,,condos,,0,0,0,15000.0
1.0,1.0,683.0,60611,Chicago,IL,,,apartment,,0,0,0,2575.0
0.0,1.0,600.0,60611,Chicago,IL,,,condos,,0,0,0,2100.0
1.0,1.0,889.0,60611,Chicago,IL,,,condos,,0,0,0,2300.0
0.0,1.0,,60611,Chicago,IL,,,condos,,0,0,0,1775.0
1.0,1.0,,60611,Chicago,IL,,,single_family,,0,0,0,2350.0
2.0,2.0,,60611,Chicago,IL,,,apartment,,0,0,0,3905.0
1.0,1.0,911.0,60611,Chicago,IL,,,apartment,,0,0,0,2805.0
4.0,4.0,3587.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,55000.0
4.0,4.0,3296.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,19500.0
5.0,6.0,4824.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,30000.0
4.0,5.0,3473.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,30000.0
6.0,7.0,8679.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,65000.0
3.0,2.0,1816.0,90210,Beverly Hills,CA,,,condos,,0,0,0,7250.0
3.0,3.0,1900.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,10750.0
6.0,8.0,8417.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,95000.0
1.0,2.0,972.0,90210,Beverly Hills,CA,,,condos,,0,0,0,5300.0
4.0,5.0,3120.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,21000.0
5.0,6.0,4170.0,90210,Los Angeles,CA,,,single_family,,0,0,0,33900.0
7.0,14.0,20520.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,250000.0
6.0,10.0,10875.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,39000.0
4.0,5.0,,90210,Beverly Hills,CA,,,single_family,,0,0,0,14950.0
5.0,5.0,3947.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,22000.0
5.0,7.0,7390.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,39000.0
5.0,7.0,,90210,Beverly Hills,CA,,,single_family,,0,0,0,35000.0
5.0,7.0,8852.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,50000.0
,,,90210,Beverly Hills,CA,,,apartment,,0,0,0,
4.0,5.0,5350.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,50000.0
4.0,4.0,3301.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,17500.0
3.0,5.0,2600.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,29950.0
2.0,2.0,1850.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,14250.0
1.0,2.0,1730.0,90210,Beverly Hills,CA,,,apartment,,0,0,0,5200.0
4.0,4.0,4000.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,25000.0
4.0,5.0,4238.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,27500.0
7.0,9.0,12000.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,54990.0
6.0,7.0,7453.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,50000.0
6.0,9.0,7850.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,100000.0
5.0,6.0,6474.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,45000.0
5.0,5.0,3773.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,20000.0
5.0,6.0,5200.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,29900.0
4.0,3.0,2739.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,36000.0
4.0,3.0,3837.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,14950.0
7.0,6.0,4312.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,29500.0
4.0,5.0,6500.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,33000.0
4.0,4.0,,90210,Beverly Hills,CA,,,single_family,,0,0,0,38000.0
4.0,4.0,2395.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,13800.0
6.0,7.0,5600.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,22500.0
5.0,6.0,5200.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,29900.0
4.0,4.0,3977.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,14999.0
6.0,12.0,12709.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,135000.0
2.0,2.0,1791.0,90210,Beverly Hills,CA,,,coop,,0,0,0,5900.0
6.0,6.0,4645.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,34500.0
4.0,5.0,4100.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,48000.0
1.0,1.0,750.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,2500.0
1.0,1.0,750.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,2600.0
8.0,10.0,16650.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,180000.0
3.0,3.0,2700.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,17000.0
4.0,4.0,3577.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,13000.0
5.0,6.0,5900.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,20125.0
4.0,5.0,4000.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,27500.0
1.0,2.0,1411.0,90210,Beverly Hills,CA,,,apartment,,0,0,0,13000.0
2.0,3.0,1503.0,90210,Beverly Hills,CA,,,apartment,,0,0,0,16250.0
1.0,2.0,984.0,90210,Beverly Hills,CA,,,apartment,,0,0,0,3500.0
4.0,4.0,2662.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,13200.0
4.0,5.0,3105.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,17500.0
5.0,6.0,7321.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,125000.0
,,,90210,Beverly Hills,CA,,,apartment,,0,0,0,
4.0,7.0,7755.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,30000.0
4.0,6.0,5421.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,30000.0
4.0,3.0,3115.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,14995.0
3.0,3.0,2126.0,90210,Beverly Hills,CA,,,condos,,0,0,0,8500.0
5.0,7.0,5395.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,65000.0
4.0,6.0,5421.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,30000.0
3.0,3.0,1807.0,90210,Beverly Hills,CA,,,condos,,0,0,0,5895.0
3.0,4.0,2920.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,20000.0
6.0,6.0,8857.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,82500.0
4.0,3.0,2965.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,12495.0
,,,90210,Beverly Hills,CA,,,apartment,,0,0,0,
2.0,2.0,1534.0,90210,Beverly Hills,CA,,,condos,,0,0,0,5900.0
8.0,9.0,7000.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,60000.0
1.0,1.0,900.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,3500.0
6.0,7.0,5556.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,48500.0
8.0,9.0,7000.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,60000.0
0.0,1.0,450.0,90210,Beverly Hills,CA,,,apartment,,0,0,0,1995.0
3.0,3.0,1453.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,8500.0
2.0,2.0,1199.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,8300.0
6.0,6.0,7100.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,90000.0
7.0,8.0,10000.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,40000.0
6.0,9.0,8829.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,110000.0
1.0,1.0,,90210,Los Angeles,CA,,,condos,,0,0,0,5450.0
2.0,2.0,1100.0,90210,Beverly Hills,CA,,,apartment,,0,0,0,4000.0
1.0,1.0,,90210,Beverly Hills,CA,,,single_family,,0,0,0,5300.0
4.0,5.0,3535.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,42500.0
5.0,7.0,3730.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,24995.0
6.0,7.0,7400.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,79000.0
2.0,2.0,,90210,Beverly Hills,CA,,,single_family,,0,0,0,6500.0
8.0,10.0,9310.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,65000.0
8.0,10.0,9310.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,65000.0
4.0,6.0,5875.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,25000.0
9.0,10.0,9540.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,79000.0
3.0,3.0,3429.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,21500.0
7.0,7.0,8085.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,54945.0
,,,90210,Beverly Hills,CA,,,apartment,,0,0,0,
8.0,13.0,,90210,Beverly Hills,CA,,,single_family,,0,0,0,100000.0
4.0,5.0,3775.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,20000.0
3.0,3.0,3563.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,20000.0
2.0,2.0,1431.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,10750.0
5.0,6.0,5702.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,50000.0
5.0,5.0,3756.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,29000.0
6.0,9.0,11500.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,90000.0
2.0,3.0,1995.0,90210,Beverly Hills,CA,,,condos,,0,0,0,5900.0
4.0,4.0,4441.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,45000.0
6.0,6.0,5297.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,80000.0
2.0,2.0,1750.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,6484.0
4.0,7.0,6175.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,49500.0
5.0,7.0,6646.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,39500.0
4.0,4.0,3535.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,19950.0
2.0,2.0,1150.0,90210,Beverly Hills,CA,,,apartment,,0,0,0,3400.0
5.0,7.0,7407.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,38000.0
10.0,9.0,8484.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,70000.0
6.0,9.0,5738.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,45000.0
7.0,8.0,10435.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,85000.0
7.0,8.0,10435.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,85000.0
8.0,12.0,15000.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,120000.0
5.0,6.0,6900.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,35000.0
5.0,6.0,5455.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,22500.0
4.0,4.0,2961.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,16000.0
1.0,1.0,650.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,3600.0
7.0,5.0,5800.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,40000.0
5.0,8.0,8467.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,42350.0
9.0,12.0,17200.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,165000.0
8.0,10.0,8085.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,77000.0
4.0,4.0,2792.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,13500.0
6.0,9.0,6194.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,65000.0
6.0,7.0,6983.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,37500.0
7.0,10.0,14000.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,130000.0
5.0,3.0,4371.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,47500.0
10.0,22.0,24757.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,250000.0
10.0,12.0,21000.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,195000.0
3.0,3.0,2555.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,19900.0
5.0,6.0,4376.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,48000.0
3.0,3.0,1820.0,90210,Beverly Hills,CA,,,condos,,0,0,0,7900.0
6.0,11.0,16217.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,192500.0
,,,90210,Beverly Hills,CA,,,apartment,,0,0,0,
,,,90210,Beverly Hills,CA,,,apartment,,0,0,0,
2.0,2.0,,90210,Beverly Hills,CA,,,apartment,,0,0,0,6000.0
1.0,1.0,900.0,90210,Beverly Hills,CA,,,condos,,0,0,0,3500.0
9.0,16.0,21000.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,247500.0
,,,90210,Beverly Hills,CA,,,apartment,,0,0,0,
4.0,4.0,3710.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,21500.0
8.0,14.0,24500.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,150000.0
1.0,1.0,900.0,90210,Beverly Hills,CA,,,apartment,,0,0,0,2899.0
6.0,7.0,8909.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,75000.0
5.0,7.0,6646.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,39500.0
7.0,13.0,10000.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,37500.0
2.0,3.0,1978.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,13000.0
7.0,11.0,19000.0,90210,Beverly Hills,CA,,,single_family,,0,0,0,195000.0
2.0,3.0,1740.0,90210,Beverly Hills,CA,,,condos,,0,0,0,6995.0
2.0,2.0,1351.0,78701,Austin,TX,,,condos,,0,0,0,6250.0
2.0,2.0,1164.0,78701,Austin,TX,,,condos,,0,0,0,3300.0
2.0,2.0,1467.0,78701,Austin,TX,,,condos,,0,0,0,9000.0
2.0,2.0,1912.0,78701,Austin,TX,,,condos,,0,0,0,4295.0
1.0,1.0,708.0,78701,Austin,TX,,,condos,,0,0,0,2100.0
2.0,2.0,1428.0,78701,Austin,TX,,,condos,,0,0,0,6500.0
2.0,2.0,1456.0,78701,Austin,TX,,,condos,,0,0,0,3500.0
3.0,4.0,2822.0,78701,Austin,TX,,,condos,,0,0,0,13000.0
1.0,1.0,698.0,78701,Austin,TX,,,condos,,0,0,0,3500.0
1.0,1.0,706.0,78701,Austin,TX,,,condos,,0,0,0,3150.0
2.0,2.0,1252.0,78701,Austin,TX,,,condos,,0,0,0,3200.0
2.0,2.0,1322.0,78701,Austin,TX,,,condos,,0,0,0,5500.0
2.0,2.0,880.0,78701,Austin,TX,,,condos,,0,0,0,2050.0
2.0,2.0,1122.0,78701,Austin,TX,,,condos,,0,0,0,3200.0
3.0,3.0,2032.0,78701,Austin,TX,,,condos,,0,0,0,8500.0
1.0,1.0,652.0,78701,Austin,TX,,,condos,,0,0,0,2650.0
2.0,2.0,1169.0,78701,Austin,TX,,,condos,,0,0,0,5500.0
2.0,2.0,796.0,78701,Austin,TX,,,condos,,0,0,0,3500.0
2.0,2.0,1312.0,78701,Austin,TX,,,condos,,0,0,0,5995.0
2.0,2.0,793.0,78701,Austin,TX,,,condos,,0,0,0,3600.0
2.0,2.0,1128.0,78701,Austin,TX,,,condos,,0,0,0,3800.0
3.0,2.0,1363.0,78701,Austin,TX,,,condos,,0,0,0,3475.0
1.0,1.0,1315.0,78701,Austin,TX,,,condos,,0,0,0,3150.0
1.0,1.0,723.0,78701,Austin,TX,,,condos,,0,0,0,1895.0
5.0,3.0,2029.0,78701,Austin,TX,,,single_family,,0,0,0,6000.0
1.0,1.0,748.0,78701,Austin,TX,,,condos,,0,0,0,2595.0
1.0,1.0,908.0,78701,Austin,TX,,,condos,,0,0,0,3500.0
1.0,1.0,709.0,78701,Austin,TX,,,condos,,0,0,0,2199.0
1.0,1.0,685.0,78701,Austin,TX,,,condos,,0,0,0,3400.0
1.0,1.0,687.0,78701,Austin,TX,,,condos,,0,0,0,3000.0
2.0,2.0,1216.0,78701,Austin,TX,,,condos,,0,0,0,5000.0
1.0,1.0,756.0,78701,Austin,TX,,,condos,,0,0,0,2295.0
3.0,3.0,1242.0,78701,Austin,TX,,,apartment,,0,0,0,950.0
1.0,1.0,842.0,78701,Austin,TX,,,condos,,0,0,0,3500.0
1.0,2.0,1059.0,78701,Austin,TX,,,condos,,0,0,0,5200.0
1.0,1.0,982.0,78701,Austin,TX,,,apartment,,0,0,0,2200.0
1.0,1.0,636.0,78701,Austin,TX,,,condos,,0,0,0,2000.0
3.0,3.0,2032.0,78701,Austin,TX,,,condos,,0,0,0,8750.0
2.0,2.0,1106.0,78701,Austin,TX,,,condos,,0,0,0,5000.0
1.0,1.0,902.0,78701,Austin,TX,,,condos,,0,0,0,3000.0
1.0,1.0,700.0,78701,Austin,TX,,,apartment,,0,0,0,1520.0
2.0,2.0,1462.0,78701,Austin,TX,,,condos,,0,0,0,3200.0
0.0,1.0,400.0,78701,Austin,TX,,,apartment,,0,0,0,1020.0
1.0,1.0,809.0,78701,Austin,TX,,,condos,,0,0,0,2300.0
2.0,2.0,1345.0,78701,Austin,TX,,,apartment,,0,0,0,4303.0
1.0,2.0,846.0,78701,Austin,TX,,,condos,,0,0,0,3700.0
3.0,3.0,2179.0,78701,Austin,TX,,,condos,,0,0,0,15000.0
1.0,1.0,667.0,78701,Austin,TX,,,condos,,0,0,0,2850.0
2.0,2.0,1287.0,78701,Austin,TX,,,condos,,0,0,0,3000.0
1.0,1.0,801.0,78701,Austin,TX,,,condos,,0,0,0,2550.0
2.0,2.0,1579.0,78701,Austin,TX,,,condos,,0,0,0,8500.0
1.0,1.0,650.0,78701,Austin,TX,,,apartment,,0,0,0,966.0
1.0,2.0,846.0,78701,Austin,TX,,,condos,,0,0,0,3750.0
2.0,2.0,1286.0,78701,Austin,TX,,,condos,,0,0,0,2800.0
1.0,1.0,700.0,78701,Austin,TX,,,apartment,,0,0,0,1520.0
1.0,1.0,756.0,78701,Austin,TX,,,condos,,0,0,0,2300.0
1.0,1.0,756.0,78701,Austin,TX,,,condos,,0,0,0,2295.0
2.0,2.0,1293.0,78701,Austin,TX,,,condos,,0,0,0,7500.0
3.0,1.0,950.0,78701,Austin,TX,,,single_family,,0,0,0,2350.0
4.0,4.0,3129.0,78701,Austin,TX,,,condos,,0,0,0,17900.0
2.0,3.0,1646.0,78701,Austin,TX,,,condos,,0,0,0,17500.0
1.0,1.0,608.0,78701,Austin,TX,,,condos,,0,0,0,1395.0
2.0,2.0,1456.0,78701,Austin,TX,,,condos,,0,0,0,3200.0
1.0,1.0,632.0,78701,Austin,TX,,,condos,,0,0,0,2900.0
1.0,1.0,893.0,78701,Austin,TX,,,condos,,0,0,0,3200.0
2.0,3.0,1423.0,78701,Austin,TX,,,condos,,0,0,0,8000.0
1.0,2.0,1115.0,78701,Austin,TX,,,condos,,0,0,0,3650.0
1.0,1.0,700.0,78701,Austin,TX,,,apartment,,0,0,0,1520.0
1.0,2.0,1243.0,78701,Austin,TX,,,condos,,0,0,0,4100.0
1.0,1.0,,78701,Austin,TX,,,condos,,0,0,0,3990.0
1.0,1.0,846.0,78701,Austin,TX,,,condos,,0,0,0,3500.0
,,,78701,Austin,TX,,,apartment,,0,0,0,
2.0,2.0,1286.0,78701,Austin,TX,,,condos,,0,0,0,5999.0
1.0,1.0,865.0,78701,Austin,TX,,,condos,,0,0,0,2300.0
2.0,2.0,1281.0,78701,Austin,TX,,,condos,,0,0,0,6300.0
1.0,1.0,1351.0,78701,Austin,TX,,,condos,,0,0,0,2900.0
2.0,2.0,880.0,78701,Austin,TX,,,condos,,0,0,0,2000.0
2.0,3.0,1886.0,78701,Austin,TX,,,condos,,0,0,0,13100.0
3.0,1.0,2053.0,78701,Austin,TX,,,duplex_triplex,,0,0,0,4200.0
3.0,3.0,1743.0,78701,Austin,TX,,,condos,,0,0,0,7000.0
,,,78701,Austin,TX,,,apartment,,0,0,0,
3.0,2.0,1180.0,78701,Austin,TX,,,apartment,,0,0,0,2750.0
1.0,1.0,1180.0,78701,Austin,TX,,,apartment,,0,0,0,1250.0
2.0,2.0,1459.0,78701,Austin,TX,,,condos,,0,0,0,2995.0
2.0,2.0,1360.0,78701,Austin,TX,,,condos,,0,0,0,2999.0
1.0,1.0,760.0,78701,Austin,TX,,,condos,,0,0,0,2695.0
2.0,2.0,880.0,78701,Austin,TX,,,condos,,0,0,0,1950.0
3.0,3.0,2057.0,78701,Austin,TX,,,condos,,0,0,0,6900.0
0.0,1.0,537.0,78701,Austin,TX,,,condos,,0,0,0,2475.0
1.0,1.0,900.0,78701,Austin,TX,,,condos,,0,0,0,1425.0
1.0,1.0,879.0,78701,Austin,TX,,,condos,,0,0,0,2200.0
2.0,3.0,1440.0,78701,Austin,TX,,,condos,,0,0,0,3150.0
1.0,1.0,1060.0,78701,Austin,TX,,,condos,,0,0,0,5900.0
2.0,2.0,1336.0,78701,Austin,TX,,,condos,,0,0,0,4700.0
1.0,1.0,842.0,78701,Austin,TX,,,condos,,0,0,0,2295.0
,,,78701,Austin,TX,,,condo_townhome,,0,0,0,
1.0,2.0,1192.0,78701,Austin,TX,,,condos,,0,0,0,3850.0
1.0,1.0,915.0,78701,Austin,TX,,,condos,,0,0,0,3600.0
2.0,2.0,954.0,78701,Austin,TX,,,condos,,0,0,0,1900.0
1.0,1.0,608.0,78701,Austin,TX,,,condos,,0,0,0,1550.0
2.0,2.0,1351.0,78701,Austin,TX,,,condos,,0,0,0,6500.0
1.0,2.0,1001.0,78701,Austin,TX,,,condos,,0,0,0,4000.0
0.0,1.0,400.0,78701,Austin,TX,,,apartment,,0,0,0,1020.0
2.0,2.0,969.0,78701,Austin,TX,,,condos,,0,0,0,4000.0
3.0,4.0,2114.0,78701,Austin,TX,,,condos,,0,0,0,9750.0
3.0,2.0,950.0,78701,Austin,TX,,,single_family,,0,0,0,3100.0
2.0,3.0,1229.0,78701,Austin,TX,,,condos,,0,0,0,2000.0
2.0,1.0,740.0,78701,Austin,TX,,,condos,,0,0,0,1695.0
2.0,2.0,1281.0,78701,Austin,TX,,,condos,,0,0,0,6050.0
1.0,1.0,638.0,78701,Austin,TX,,,condos,,0,0,0,2200.0
1.0,1.0,679.0,78701,Austin,TX,,,condos,,0,0,0,3500.0
1.0,1.0,706.0,78701,Austin,TX,,,condos,,0,0,0,3100.0
2.0,1.0,678.0,78701,Austin,TX,,,apartment,,0,0,0,4770.0
2.0,1.0,1442.0,78701,Austin,TX,,,apartment,,0,0,0,6050.0
